Population;City_origin;Country_origin;Latitude_origin;Longitude_origin;departure_iataCode;iso_code;GDP;two_letter_code
8185.0;Essen;Germany;51.40230178833008;6.9373297691345215;ESS;DEU;3889668895299.62;DE
593085.0;Essen;Germany;51.40230178833008;6.9373297691345215;ESS;DEU;3889668895299.62;DE
27353.0;Savonlinna;Finland;61.943099975586;28.945100784302;SVL;FIN;271891788362.647;FI
127800;Vasteras;Sweden;59.58940124511719;16.633600234985348;VST;SWE;547054174235.876;SE
54100.0;Kalamata;Greece;37.06829833984375;22.02549934387207;KLX;GRC;188925995936.807;GR
486270;Nikolayev;Ukraine;47.057899475097656;31.9197998046875;NLV;UKR;156617861448.576;UA
;Blackbushe;United Kingdom;51.32389831542969;-0.8475000262260437;BBS;GBR;2704609160088.15;GB
317830;Constanta;Romania;44.36220169067383;28.488300323486328;CND;ROU;251362040527.804;RO
577941;Kutahya;Turkey;39.113079;30.128111;KZR;TUR;720289368333.191;TR
64754.0;Nakhchivan;Azerbaijan;39.18880081176758;45.45840072631836;NAJ;AZE;42693000000.0;AZ
28334.0;Geilenkirchen;Germany;50.9608;6.04242;GKE;DEU;3889668895299.62;DE
268272.0;Yoshkar-Ola;Russia;56.70059967041016;47.90470123291016;JOK;RUS;1489362488439.76;RU
277280.0;Kostroma;Russia;57.7969017029;41.0194015503;KMW;RUS;1489362488439.76;RU
312420.0;Vologda;Russia;59.28250122070313;39.94440078735352;VGD;RUS;1489362488439.76;RU
3010000;Kiev;Ukraine;50.60350036621094;30.1919002532959;GML;UKR;156617861448.576;UA
105058.0;Nancy;France;48.69210052490234;6.230460166931152;ENC;FRA;2639008701648.26;FR
117950;Forli;Italy;44.194801;12.0701;FRL;ITA;1896755301518.14;IT
60922.0;Grosseto;Italy;42.759701;11.0719;GRS;ITA;1896755301518.14;IT
170244;Castellón de la Plana;Spain;40.213889;0.073333;CDT;ESP;1276962685648.25;ES
117700;Zielona Gora;Poland;52.1385002136;15.7986001968;IEG;POL;599449188399.108;PL
17516.0;Morlaix;France;48.6031990051;-3.81577992439;MXN;FRA;2639008701648.26;FR
74014.0;Ciudad Real;Spain;38.8563888889;-3.97;CQM;ESP;1276962685648.25;ES
12300;Seo De Urgel;Spain;42.3386;1.40917;LEU;ESP;1276962685648.25;ES
150800;Logroño-Agoncillo;Spain;42.4609534888;-2.32223510742;RJL;ESP;1276962685648.25;ES
22400;Eday;United Kingdom;59.19060134887695;-2.7722198963165283;EOI;GBR;2704609160088.15;GB
4369.0;Lakenheath;United Kingdom;52.4093017578;0.5609999895100001;LKZ;GBR;2704609160088.15;GB
59078.0;Pula;Croatia;44.89350128173828;13.922200202941896;PUY;HRV;57472012426.6853;HR
246601.0;Kiel;Germany;54.37944412231445;10.145277976989746;KEL;DEU;3889668895299.62;DE
136553.0;Baia Mare;Romania;47.65840148925781;23.46999931335449;BAY;ROU;251362040527.804;RO
62700;Piestany;Slovakia;48.62519836425781;17.828399658203125;PZY;SVK;106696828625.55;SK
137856.0;Lleida;Spain;41.728185;0.5350229999999999;ILD;ESP;1276962685648.25;ES
10588.0;Albert;France;49.9715003967;2.69765996933;BYF;FRA;2639008701648.26;FR
700;Kastelorizo;Greece;36.1417007446;29.5764007568;KZS;GRC;188925995936.807;GR
147707.0;Salamanca;Spain;40.95209884643555;-5.501989841461182;SLM;ESP;1276962685648.25;ES
155619.0;Salamanca;Spain;40.95209884643555;-5.501989841461182;SLM;ESP;1276962685648.25;ES
1800;Hofn;Iceland;64.295601;-15.2272;HFN;ISL;21694674809.9321;IS
2300;Husavik;Iceland;65.952301;-17.426001;HZK;ISL;21694674809.9321;IS
4219.0;Vestmannaeyjar;Iceland;63.42430114746094;-20.27890014648437;VEY;ISL;21694674809.9321;IS
24114.0;Schleswig;Germany;54.459301;9.51633;WBG;DEU;3889668895299.62;DE
4000;Sigonella;Italy;37.401699;14.9224;NSY;ITA;1896755301518.14;IT
19100;Ramstein;Germany;49.4369010925293;7.600279808044434;RMS;DEU;3889668895299.62;DE
240300.0;Lankaran;Azerbaijan;38.7463989258;48.818000793500005;LLK;AZE;42693000000.0;AZ
377000;St-Etienne;France;45.54059982299805;4.2963900566101065;EBU;FRA;2639008701648.26;FR
148688.0;Rimini;Italy;44.020302;Dec.17;RMI;ITA;1896755301518.14;IT
3000;Kardla;Estonia;58.99079895019531;22.830699920654297;KDL;EST;31370395572.7658;EE
12698.0;Kuressaare;Estonia;58.22990036010742;22.50950050354004;URE;EST;31370395572.7658;EE
34367.0;Agen;France;44.17470169067383;0.5905560255050659;AGF;FRA;2639008701648.26;FR
288230;Orleans;France;47.9878005981;1.7605600357100002;ORE;FRA;2639008701648.26;FR
34680;Braganca;Portugal;41.8578;-6.70713;BGC;PRT;229031860520.777;PT
